step,reward,seed
0,5.314099360988271,0
25000,7.643046231814253,0
50000,11.960527790371057,0
75000,13.161747082341018,0
100000,8.778966222792057,0
125000,6.379209489760255,0
150000,8.968051828998641,0
175000,6.250484759213499,0
200000,6.406092727774793,0
225000,11.650342058984815,0
250000,6.882256521229019,0
275000,10.57098568308591,0
300000,4.242760106268937,0
325000,7.0378677787859685,0
350000,12.09820747422586,0
375000,6.532873160288074,0
400000,8.353627316651727,0
425000,5.81701484710231,0
450000,13.509338396055398,0
475000,8.517016044209447,0
500000,6.496546915081176,0
525000,6.667767100585212,0
550000,9.385130434848756,0
575000,9.380219805429286,0
600000,10.07148773756408,0
625000,9.901824763890104,0
650000,7.01187932545951,0
675000,12.322004212484298,0
700000,10.559484271811128,0
725000,7.218358329243896,0
750000,9.711156750071693,0
775000,8.279390609679796,0
800000,4.805488170574702,0
825000,11.698127361699836,0
850000,9.362091505413495,0
875000,12.755020381658111,0
900000,13.097152104143882,0
925000,5.967579170876063,0
950000,8.949385593601754,0
975000,14.077111428433682,0
1000000,9.98957569527489,0
0,7.371937509840457,1
25000,15.462897080609986,1
50000,9.621801000554871,1
75000,8.430444407384687,1
100000,14.441285303981411,1
125000,10.765977436387558,1
150000,17.996655683621288,1
175000,12.40432170038048,1
200000,7.802246496482074,1
225000,10.132735441453477,1
250000,10.959916067127926,1
275000,8.390824413179331,1
300000,10.53781752434536,1
325000,16.484214639504195,1
350000,11.351623114885964,1
375000,10.520192432128573,1
400000,15.99878623648842,1
425000,14.15139822351507,1
450000,9.84801124560283,1
475000,12.023981188058176,1
500000,15.084329367332192,1
525000,9.972436103488452,1
550000,17.129482160812877,1
575000,20.13398720140134,1
600000,8.979417790328698,1
625000,12.754006195140052,1
650000,9.419265579866783,1
675000,14.667586052723903,1
700000,7.420768964590485,1
725000,10.57414654849443,1
750000,10.094448882137392,1
775000,8.996980823616,1
800000,6.1296543055623935,1
825000,10.456584546728369,1
850000,10.313355844195106,1
875000,8.495135868226601,1
900000,8.423896796955793,1
925000,8.211921884282791,1
950000,10.607288019840698,1
975000,12.047165737547228,1
1000000,7.533100815270458,1
0,9.506435313773338,2
25000,11.356213269637236,2
50000,8.942702849841291,2
75000,8.431673948836307,2
100000,10.357679378832964,2
125000,5.886200753138922,2
150000,12.023106931992416,2
