step,reward,seed
0,0.0,0
25000,6.792446713863887,0
50000,8.073825924314303,0
75000,8.914669068098645,0
100000,7.2342905437707,0
125000,9.274858553915259,0
150000,5.0068195509479505,0
175000,7.671370049445967,0
200000,6.76059063563085,0
225000,5.9035773745019355,0
250000,8.601251539548247,0
275000,5.375443097509659,0
300000,3.723671931838826,0
325000,7.370803844824638,0
350000,7.598080840727616,0
375000,15.854555047408207,0
400000,6.908712826116059,0
425000,12.866070092352947,0
450000,17.821110271138622,0
475000,7.006764889895566,0
500000,21.233144450632942,0
525000,17.923083896100014,0
550000,16.60144646105625,0
575000,20.09055605603736,0
600000,18.832825482928502,0
625000,10.804347750646134,0
650000,4.25121008659341,0
675000,8.340233736126129,0
700000,9.536406905022538,0
725000,11.247252674063915,0
750000,10.378464745590238,0
775000,3.984436573001079,0
800000,6.109078341683583,0
825000,4.9519893913912885,0
850000,8.17378710619867,0
875000,9.564317033476375,0
900000,12.424710726841354,0
925000,7.403995367753791,0
950000,8.434017893172449,0
975000,15.325750566735067,0
1000000,2.6109590055409657,0
0,0.0,1
25000,13.870335743453825,1
50000,8.024404227339993,1
75000,4.675533638340452,1
100000,12.88930251847203,1
125000,7.2843639876872555,1
150000,8.417378207589332,1
175000,7.987482238374599,1
200000,7.261026328759044,1
225000,8.67804912996878,1
250000,5.363814476650515,1
275000,7.157615805971767,1
300000,8.551877200279204,1
325000,4.702128264417204,1
350000,15.727705527400454,1
375000,8.064603806095473,1
400000,9.442876171576282,1
425000,7.490431322974606,1
450000,9.735497293398705,1
475000,5.544635678502141,1
500000,14.552903217812993,1
525000,5.088607772662188,1
550000,12.335744673431076,1
575000,5.293753687145367,1
600000,12.850127753183049,1
625000,3.907255746739773,1
650000,8.588259095794301,1
675000,6.150015452133513,1
700000,5.606165681663878,1
725000,9.034855401443284,1
750000,8.899289253899829,1
775000,9.365124315981637,1
800000,4.8519260345446105,1
825000,4.236721134364357,1
850000,2.936806459891162,1
875000,7.532165752873278,1
900000,6.004332425419543,1
925000,9.265538618328005,1
950000,9.530116067396614,1
975000,5.086847297268013,1
1000000,13.86794248880084,1
0,0.0,2
25000,8.946175963631623,2
50000,5.849753154962517,2
75000,9.11264862981383,2
100000,5.4676838953328515,2
125000,6.79859728261989,2
150000,8.179711623795415,2
175000,5.014322896277361,2
200000,8.350233223872166,2
225000,6.583494770631161,2
250000,8.73547735274153,2
275000,13.65584878686148,2
300000,5.629002679400243,2
325000,3.6980995275660624,2
350000,10.339885497414622,2
375000,7.179826051767056,2
400000,6.288261345452062,2
425000,12.486165826928177,2
450000,8.75839978077951,2
475000,9.89865652470047,2
500000,5.169006417840257,2
525000,4.8423579619141925,2
550000,4.847476654692697,2
575000,3.96690782908158,2
600000,4.278054594188455,2
625000,7.690521284662895,2
650000,4.243169776597673,2
675000,6.335868957266577,2
700000,5.143148627546814,2
725000,5.793001799574086,2
750000,10.26490917075381,2
775000,16.10514838595529,2
800000,8.217788193480155,2
825000,6.363799327509062,2
850000,9.239153563829463,2
875000,7.439304958472872,2
900000,3.2880467522142736,2
925000,19.322804344071763,2
950000,10.02042593337963,2
975000,19.16553603246681,2
1000000,3.5201397901665183,2
0,0.0,3
25000,7.909296186673234,3
50000,8.26965828061651,3
75000,15.410015518217511,3
100000,4.532310164446889,3
125000,13.456943110519635,3
150000,4.205323992258988,3
175000,12.158024981331133,3
200000,9.007492309373143,3
225000,5.400464027431783,3
250000,6.492937253460321,3
275000,10.397497474627018,3
300000,11.229636648727281,3
325000,6.918930271308594,3
350000,8.737514569580252,3
375000,6.434040288855405,3
400000,9.395883593653718,3
425000,6.286627508045047,3
450000,11.602212328615847,3
475000,8.028232609036607,3
500000,4.6670523883336426,3
525000,5.099416944281437,3
550000,10.263522177499059,3
575000,6.309811665647835,3
600000,5.638839049418253,3
625000,4.624211679697412,3
650000,10.048755165800564,3
675000,10.107757070898021,3
700000,12.372592346912473,3
725000,10.359349985225107,3
750000,7.706728529282172,3
775000,8.784275814052382,3
800000,4.209463942136475,3
825000,3.3777756086852784,3
850000,5.514026770229678,3
875000,7.434557262222077,3
900000,6.0399748786445455,3
925000,8.297908971376838,3
950000,6.175501837755774,3
975000,8.382044622863575,3
1000000,8.75161623114057,3
0,0.0,4
25000,8.606109709978695,4
50000,9.874815497124795,4
75000,7.646715077847264,4
100000,9.25733761624216,4
125000,3.7470388344452834,4
150000,11.239030982333675,4
175000,4.96234399584072,4
200000,11.398063130589332,4
225000,4.3852236170269325,4
250000,8.206679384099907,4
275000,4.567914553753419,4
300000,5.93554138202342,4
325000,8.809171578157741,4
350000,11.364976210241492,4
375000,5.806915023479445,4
400000,4.168910118695727,4
425000,8.747980127165636,4
450000,4.294791295616489,4
475000,4.012965577034269,4
500000,7.363594667333738,4
525000,7.215351223729624,4
550000,6.675438279962568,4
575000,8.461789342037548,4
600000,4.899393623068923,4
625000,10.122587110711049,4
650000,9.350580602443332,4
675000,9.150336543840236,4
700000,6.906631295397931,4
725000,8.128464442679624,4
750000,4.1909106296836125,4
775000,4.985196067728692,4
800000,9.236486892719864,4
825000,12.884925316908596,4
850000,7.159184982276562,4
875000,12.839637886696929,4
900000,6.187323777083842,4
925000,9.419663814069413,4
950000,5.688463680164905,4
975000,11.155356001921337,4
1000000,7.788923057460691,4
0,0.0,5
25000,8.384149115123417,5
50000,6.172221281247185,5
75000,6.996536849816043,5
100000,3.3956249953666586,5
125000,5.996743612457811,5
150000,7.345117025758836,5
175000,7.494670763990479,5
200000,8.862483392859406,5
225000,9.605512523327677,5
250000,6.4777451926605725,5
275000,5.113498479365369,5
300000,8.559363758731227,5
325000,5.698395642981174,5
350000,8.14985272871166,5
375000,6.964746811256047,5
400000,8.634800356129755,5
425000,9.195132717145174,5
450000,10.87102801079321,5
475000,6.7739126309274145,5
500000,5.2546244917803255,5
525000,5.981766314176055,5
550000,7.828868030964934,5
575000,6.873132704156298,5
600000,12.546097313061269,5
625000,8.636037662167803,5
650000,10.176156068696164,5
675000,6.192252133797111,5
700000,9.546422168071008,5
725000,12.593457191376753,5
750000,7.841466113448844,5
775000,5.469913070588664,5
800000,7.612652008920189,5
825000,9.749115406461673,5
850000,9.81692560547415,5
875000,5.100302170252184,5
900000,7.582118478244273,5
925000,5.513009308479283,5
950000,6.741412985218494,5
975000,6.088773894792458,5
1000000,17.03874456803824,5
0,0.0,6
25000,7.095770962581069,6
50000,8.036787912639413,6
75000,5.997119736622304,6
100000,10.811628516734064,6
125000,4.847251195446461,6
150000,8.286233694420872,6
175000,5.6410447604233465,6
200000,6.707130079648304,6
225000,12.487720610884924,6
250000,8.982192926450647,6
275000,17.62520106430522,6
300000,5.124283691958402,6
325000,5.20318228331987,6
350000,6.386393269853214,6
375000,7.936038271346471,6
400000,9.873601366918885,6
425000,9.131941725051192,6
450000,3.8735690432474192,6
475000,6.256519831353587,6
500000,3.1796646983621506,6
525000,5.068145308929187,6
550000,7.877611399755263,6
575000,7.18593527774158,6
600000,6.104710979514951,6
625000,9.055595890545586,6
650000,8.453886304695013,6
675000,8.662639008041062,6
700000,9.30242263336353,6
725000,7.232982817247188,6
750000,4.2606402403028465,6
775000,6.965706553556146,6
