step,reward,seed
0,0.0,0
25000,6.987213751277274,0
50000,16.682930174404774,0
75000,17.318170604560954,0
100000,16.732170508117065,0
125000,27.204429774890762,0
150000,81.99369878394704,0
175000,113.19218194128436,0
200000,141.92755080866988,0
225000,165.82027436821963,0
250000,232.63316296247763,0
275000,67.66459361572092,0
300000,227.3968338964447,0
325000,281.74541801914444,0
350000,323.8121537312161,0
375000,308.46930864281774,0
400000,317.986508234603,0
425000,369.17758821651597,0
450000,347.15426266551077,0
475000,333.0855028965715,0
500000,400.508390595022,0
525000,240.73159624493974,0
550000,392.85811162364394,0
575000,421.115996767394,0
600000,494.1644647074104,0
625000,500.4675610752962,0
650000,516.7400403478555,0
675000,511.499428851347,0
700000,584.098113458192,0
725000,561.5634751117746,0
750000,599.3525825388714,0
775000,280.0616492677235,0
800000,467.07869017021505,0
825000,602.537317466659,0
850000,713.5198734751712,0
875000,807.1733691487528,0
900000,806.280284802712,0
925000,824.3245419967876,0
950000,871.4706381743861,0
975000,840.2682651519393,0
1000000,851.5875522672592,0
0,0.0,1
25000,5.790891392393866,1
50000,21.63210871487315,1
75000,13.511131839245541,1
100000,25.383567644812263,1
125000,71.76828322692734,1
150000,76.26258894359333,1
175000,104.39299000658676,1
200000,140.58851322238158,1
225000,195.48757946138545,1
250000,213.80870144077863,1
275000,38.490323796675156,1
300000,6.613883405376555,1
325000,270.8993641926207,1
350000,307.4615568316937,1
375000,389.2104368691437,1
400000,367.1878862006681,1
425000,409.8631289698363,1
450000,491.01010616892273,1
475000,611.5105063136094,1
500000,606.1462917251654,1
525000,263.94063969077297,1
550000,437.51463503752404,1
575000,526.7535320872423,1
600000,522.9910545696499,1
625000,745.2184859480915,1
650000,667.6693154231696,1
675000,613.2133063219444,1
700000,685.0169623928197,1
725000,903.7537059082342,1
750000,863.7951990773263,1
775000,196.40533963880003,1
800000,499.39325594827744,1
825000,771.4452554804678,1
850000,818.6898008365819,1
875000,765.0892629999146,1
900000,901.9153320125848,1
925000,795.5885161978771,1
950000,874.0194073670176,1
975000,895.2162318415589,1
1000000,859.2666106878881,1
0,0.0,2
25000,7.539956383108136,2
50000,21.59211456534279,2
75000,9.072512535940094,2
100000,8.726966039788458,2
125000,33.52313769546073,2
150000,17.999953465497804,2
175000,109.53382993995706,2
200000,132.5427307978318,2
225000,182.63019621239516,2
250000,219.6450989976152,2
275000,76.67242680144533,2
300000,184.62980975994816,2
325000,252.96514679172577,2
350000,260.48782111046137,2
375000,258.5392503019958,2
400000,322.38474522000763,2
425000,344.1154685526747,2
450000,357.30086606129026,2
475000,372.19782376065143,2
500000,362.22402267484006,2
525000,209.6450128293496,2
550000,360.9465291138637,2
575000,413.0259331093119,2
600000,407.30514870200585,2
625000,456.9884198456599,2
650000,506.7405185968103,2
675000,507.45795110975394,2
700000,529.446887642908,2
725000,552.8936763454614,2
750000,604.4691424356677,2
775000,209.48594536613027,2
800000,373.9123871811788,2
825000,557.9115680766861,2
850000,597.7701905178935,2
875000,553.544632241147,2
900000,651.4845984634145,2
925000,823.3932156032281,2
950000,852.1702049139634,2
975000,912.8327616898885,2
1000000,795.6330753721438,2
0,0.0,3
25000,18.822837343966178,3
50000,18.932011598558823,3
75000,13.881101828596886,3
100000,15.948445858880348,3
125000,50.57709908879004,3
150000,21.920181533175064,3
175000,110.79016044963927,3
200000,161.34158137910413,3
225000,208.71217062679358,3
250000,150.1311595444968,3
275000,52.207547921049034,3
300000,175.77132703935447,3
325000,293.23144882249255,3
350000,290.8542869015141,3
375000,329.8259097425229,3
400000,344.57120435072846,3
425000,392.1421044845257,3
450000,375.415838120982,3
475000,387.68365111406786,3
500000,479.42641395448345,3
525000,174.75031310112217,3
550000,346.16311906102516,3
575000,371.0104707980865,3
600000,484.6348118005097,3
625000,499.12944462158913,3
650000,515.4550290732353,3
675000,515.171208754452,3
700000,587.3568111641719,3
725000,603.5232553451076,3
750000,583.7071813293555,3
775000,207.37286512014612,3
800000,437.532769192146,3
825000,482.80328340930237,3
850000,576.7211180948839,3
875000,583.8983882156001,3
900000,609.9283329291355,3
925000,631.0236415466813,3
950000,641.2607988933175,3
975000,616.9877197198035,3
1000000,671.8520489942879,3
0,0.0,4
25000,6.191409505088524,4
50000,6.60805694234878,4
75000,34.750413858407256,4
100000,32.41342600450163,4
125000,66.71491552367297,4
150000,102.82023413849393,4
175000,183.48811916408818,4
200000,198.1528632012943,4
225000,272.26048106888123,4
250000,296.11029166735455,4
275000,259.5606666194535,4
300000,294.8482399705115,4
325000,342.8452666016775,4
350000,426.4593906972932,4
375000,401.82454032166345,4
400000,443.17861543206,4
425000,491.8887853232542,4
450000,539.7121394274478,4
475000,589.6700536765289,4
500000,655.553330492068,4
525000,249.25186849066617,4
550000,448.50130949277025,4
575000,615.6993059431201,4
600000,667.26161571656,4
625000,856.8731418701918,4
650000,777.3398900958539,4
675000,667.33536016321,4
700000,902.0885719734491,4
725000,875.469897041761,4
750000,824.3965173880573,4
775000,256.64380274788243,4
800000,530.3120620948636,4
825000,693.9851923690916,4
850000,875.3168866697131,4
875000,914.4710792364864,4
900000,869.2883807168528,4
925000,914.6682560059553,4
950000,914.1238299275255,4
975000,896.0161238432154,4
1000000,911.113780474212,4
0,0.0,5
25000,5.940665544364276,5
50000,17.59368957365083,5
75000,15.298125135105177,5
100000,27.45368232751506,5
125000,31.781517914385383,5
150000,108.73097704753695,5
175000,148.01024909109302,5
200000,188.2346995474029,5
225000,200.4818754902621,5
250000,243.08117373028762,5
275000,147.73231377080992,5
300000,273.9235446966775,5
325000,325.1821754682163,5
350000,409.1380097534071,5
375000,445.63095727398684,5
400000,523.3614006889505,5
425000,519.3665670227663,5
450000,648.6135294077361,5
